,Unnamed: 0,ASIN,PID,PT,Set,difficult,Error,height cm,width cm,length cm,depth cm,thickness cm,diameter cm,height inch,width inch,length inch,depth inch,thickness inch,diameter inch,rim.size inch,rim.size cm,rim.width inch,rim.width cm,Image link
23169,24878,B07CZNZ6TF,61RZkl6B21L,TRAY,train,FALSE,Error?,19.0,15.7,28.7,,,,7.5,6.2,11.3,,,,,,,,https://m.media-amazon.com/images/I/61RZkl6B21L.AC.jpg
23170,24879,B083NSPM89,61SmeA4j+JL,TRAY,train,FALSE,Error?,27.0,31.0,34.3,,,,10.63,12.21,13.5,,,,,,,,https://m.media-amazon.com/images/I/61SmeA4j+JL.AC.jpg
23171,24880,B07YY3LR58,61sTQ+KOfLL,TRAY,test,FALSE,Error?,,,,,,,2.6,11.5,11.5,,,,,,,,https://m.media-amazon.com/images/I/61sTQ+KOfLL.AC.jpg
23172,24881,B087PZ7RHF,61TdteYCHFL,TRAY,train,FALSE,Error?,15.0,12.0,24.0,,,,5.9,4.7,9.4,,,,,,,,https://m.media-amazon.com/images/I/61TdteYCHFL.AC.jpg
23173,24882,B07J5LQSG1,61tYLasZPwL,TRAY,test,FALSE,Error?,1.2,30.0,40.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61tYLasZPwL.AC.jpg
23174,24883,B07RYZPWFC,61UUy4ablkL,TRAY,train,FALSE,Error?,25.4,12.7,27.0,,,,10.0,5.0,10.6,,,,,,,,https://m.media-amazon.com/images/I/61UUy4ablkL.AC.jpg
23175,24884,B07559P21F,61V1Z3r-iIL,TRAY,train,FALSE,Error?,22.4,30.5,33.2,,,,8.8,11.3,12.0,,,,,,,,https://m.media-amazon.com/images/I/61V1Z3r-iIL.AC.jpg
23176,24885,B07WDQ2CT1,61W+ZtV+2NL,TRAY,test,FALSE,Error?,,,,,,,11.0,10.0,10.0,,,,,,,,https://m.media-amazon.com/images/I/61W+ZtV+2NL.AC.jpg
23177,24886,B07PBVG1VJ,61yPBFaWRHL,TRAY,test,FALSE,Error?,3.0,20.0,29.0,,,,1.18,7.87,11.42,,,,,,,,https://m.media-amazon.com/images/I/61yPBFaWRHL.AC.jpg
23178,24887,B08YNQM3MG,61zCE9iSmRS,TRAY,train,FALSE,Error?,3.0,20.0,29.0,,,,1.2,7.9,11.4,,,,,,,,https://m.media-amazon.com/images/I/61zCE9iSmRS.AC.jpg
23179,24888,B08TMFMB77,61Zw5kQ-VcL,TRAY,test,FALSE,Error?- Missing OCR Text,2.5,12.0,22.0,,,,0.98,4.72,8.66,,,,,,,,https://m.media-amazon.com/images/I/61Zw5kQ-VcL.AC.jpg
23180,24889,B07RYWRL6B,71-cc4A2WqL,TRAY,test,FALSE,Error?,0.1,6.0,26.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71-cc4A2WqL.AC.jpg
23181,24890,B0897W7Q4J,71+No3YQfgL,TRAY,test,FALSE,Error?,,,,,,,13.0,11.8,11.8,,,,,,,,https://m.media-amazon.com/images/I/71+No3YQfgL.AC.jpg
23182,24891,B08WHHHNTZ,710d12fzSjL,TRAY,train,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/710d12fzSjL.AC.jpg
23183,24892,B08874K8C3,7133qxgCsUL,TRAY,test,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/7133qxgCsUL.AC.jpg
23184,24893,B074KHDS3P,713rYb+k-cL,TRAY,train,other is not implemented,Error?,,30.0,40.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/713rYb+k-cL.AC.jpg
23185,24894,B07BPBWRM1,714a-1-FGNL,TRAY,train,FALSE,Error?,,,,,,,1.2,4.0,4.8,,,,,,,,https://m.media-amazon.com/images/I/714a-1-FGNL.AC.jpg
23186,24895,B07BZQMJRH,714KJcikh1L,TRAY,train,FALSE,Error?,5.0,20.0,24.0,,,,1.96,7.87,9.44,,,,,,,,https://m.media-amazon.com/images/I/714KJcikh1L.AC.jpg
23187,24896,B08WHF6MNG,716YWX-1irL,TRAY,train,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/716YWX-1irL.AC.jpg
23188,24897,B08CTK838P,7175W79SusL,TRAY,test,FALSE,Error?,,,,,,,25.5,16.0,16.0,,,,,,,,https://m.media-amazon.com/images/I/7175W79SusL.AC.jpg
23189,24898,B07JDDPT9P,717mloCrtGL,TRAY,test,FALSE,Error?,,,,,,,,11.8,16.5,,,,,,,,https://m.media-amazon.com/images/I/717mloCrtGL.AC.jpg
23190,24899,B082J312JS,7185kjKL+8L,TRAY,train,FALSE,Error?,,,,,,,1.5,12.25,16.5,,,,,,,,https://m.media-amazon.com/images/I/7185kjKL+8L.AC.jpg
23191,24900,B07WSMNJ7R,71c2KP232kL,TRAY,train,FALSE,Error?,15.0,12.0,24.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71c2KP232kL.AC.jpg
23192,24901,B0036OQWT0,71clOaFnynS,TRAY,test,FALSE,Error?,19.0,30.48,30.48,,,,7.5,12.0,12.0,,,,,,,,https://m.media-amazon.com/images/I/71clOaFnynS.AC.jpg
23193,24902,B08WJ4VBRS,71etOTvJtkL,TRAY,test,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71etOTvJtkL.AC.jpg
23194,24903,B07JHBP66L,71GBu06kuAL,TRAY,train,FALSE,Error?,2.5,10.3,28.5,,,,0.98,4.05,11.22,,,,,,,,https://m.media-amazon.com/images/I/71GBu06kuAL.AC.jpg
23195,24904,B08DFFTGRN,71GDSieKA-L,TRAY,train,FALSE,Error?,,,,,,,12.2,9.8,13.8,,,,,,,,https://m.media-amazon.com/images/I/71GDSieKA-L.AC.jpg
23196,24905,B07KW6XDR7,71gleaa7XOL,TRAY,train,FALSE,Error?,,23.0,70.0,,,,,9.0,27.5,,,,,,,,https://m.media-amazon.com/images/I/71gleaa7XOL.AC.jpg
23197,24906,B082XCJD7N,71gYZCd5oiL,TRAY,test,Already something in cm label for Width,Error?,,23.0,70.0,,,,,9.0,27.5,,,,,,,,https://m.media-amazon.com/images/I/71gYZCd5oiL.AC.jpg
23198,24907,B08R3JRX9Q,71h9idQCpNL,TRAY,train,FALSE,Error?,2.8,15.0,25.0,,,,1.1,5.9,9.7,,,,,,,,https://m.media-amazon.com/images/I/71h9idQCpNL.AC.jpg
23199,24908,B08YBZ9FD1,71hFgFoHPaL,TRAY,test,FALSE,Error?,,,,,,,,12.36,16.36,,,,,,,,https://m.media-amazon.com/images/I/71hFgFoHPaL.AC.jpg
23200,24909,B08GS9FXXY,71IdfhammHS,TRAY,test,FALSE,Error?,31.0,26.0,33.0,,,,12.2,10.2,12.9,,,,,,,,https://m.media-amazon.com/images/I/71IdfhammHS.AC.jpg
23201,24910,B08FB314QV,71ke9U3Dy3L,TRAY,train,FALSE,Error?,,,,,,,13.0,11.8,11.8,,,,,,,,https://m.media-amazon.com/images/I/71ke9U3Dy3L.AC.jpg
23202,24911,B07WC4TYZ1,71l1WlwtdoL,TRAY,test,FALSE,Error?,10.2,17.1,31.8,,,,4.0,6.75,12.5,,,,,,,,https://m.media-amazon.com/images/I/71l1WlwtdoL.AC.jpg
23203,24912,B07J9Z33XJ,71lyqQIAHbL,TRAY,test,FALSE,Error?,,34.0,34.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71lyqQIAHbL.AC.jpg
23204,24913,B08WHHB1TL,71mB-joCuPL,TRAY,test,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71mB-joCuPL.AC.jpg
23205,24914,B07LGBSJW4,71npNQbhsnL,TRAY,test,FALSE,Error?,,,,,,,4.5,24.5,51.5,,,,,,,,https://m.media-amazon.com/images/I/71npNQbhsnL.AC.jpg
23206,24915,B07PV7KXY5,71rcQAx-9QL,TRAY,train,FALSE,Error?,5.0,18.7,30.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71rcQAx-9QL.AC.jpg
23207,24916,B08WHZGZ6G,71s+rO9QSTL,TRAY,train,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71s+rO9QSTL.AC.jpg
23208,24917,B01DWKV63E,71sWbw5lK9L,TRAY,train,FALSE,Error?,,,,,,,1.6,10.4,16.5,,,,,,,,https://m.media-amazon.com/images/I/71sWbw5lK9L.AC.jpg
23209,24918,B08878F5L1,71tfjoFt+6L,TRAY,train,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71tfjoFt+6L.AC.jpg
23210,24919,B0881DF56S,71Thnq64TKL,TRAY,train,FALSE,Error?,32.0,32.6,33.3,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71Thnq64TKL.AC.jpg
23211,24920,B0887938N1,71ULAgwT4mL,TRAY,test,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71ULAgwT4mL.AC.jpg
23212,24921,B08PP4364C,71usayMx5cL,TRAY,train,FALSE,Error?,,,,,,,0.8,11.0,11.0,,,,,,,,https://m.media-amazon.com/images/I/71usayMx5cL.AC.jpg
23213,24922,B08875JPF1,71VAejn+YQL,TRAY,test,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71VAejn+YQL.AC.jpg
23214,24923,B08R5YLCL7,71vEu7508qL,TRAY,train,FALSE,Error?,,,,,,,4.0,6.0,15.6,,,,,,,,https://m.media-amazon.com/images/I/71vEu7508qL.AC.jpg
23215,24924,B08TW768NV,71x20lRB2PS,TRAY,test,FALSE,Error?,,,,,,,2.0,11.8,16.1,,,,,,,,https://m.media-amazon.com/images/I/71x20lRB2PS.AC.jpg
23216,24925,B07BP8HZVS,71YwHJfMZ6L,TRAY,train,FALSE,Error?,,,,,,,6.7,4.8,10.2,,,,,,,,https://m.media-amazon.com/images/I/71YwHJfMZ6L.AC.jpg
23217,24926,B08WJ2XM8C,71ZqfSixkEL,TRAY,train,FALSE,Error?,,,,,,,2.25,12.0,15.5,,,,,,,,https://m.media-amazon.com/images/I/71ZqfSixkEL.AC.jpg
23218,24927,B07RWKG82S,81-Gkj9mucL,TRAY,test,FALSE,Error?,0.1,24.0,24.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81-Gkj9mucL.AC.jpg
23219,24928,B08KHHGYRC,81-RSYKn1BL,TRAY,test,FALSE,Error?,0.1,20.0,20.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81-RSYKn1BL.AC.jpg
23220,24929,B07R4PDQC8,810BGDeBOwL,TRAY,train,FALSE,Error?,,,,,,,10.25,11.5,13.75,,,,,,,,https://m.media-amazon.com/images/I/810BGDeBOwL.AC.jpg
23221,24930,B07R4PDQCQ,8169htTKaYL,TRAY,test,FALSE,Error?,,,,,,,12.5,8.0,11.5,,,,,,,,https://m.media-amazon.com/images/I/8169htTKaYL.AC.jpg
23222,24931,B07JDSXZFX,818LlUCxRtL,TRAY,train,FALSE,Error?,,,,,,,,11.8,16.5,,,,,,,,https://m.media-amazon.com/images/I/818LlUCxRtL.AC.jpg
23223,24932,B08MLD9ZFX,819rL7myquS,TRAY,train,FALSE,Error?,,,,,,,1.6,12.0,17.5,,,,,,,,https://m.media-amazon.com/images/I/819rL7myquS.AC.jpg
23224,24933,B0871Y89LK,81f-Z9LCa-L,TRAY,train,FALSE,Error?,,,,,,,14.5,9.4,12.9,,,,,,,,https://m.media-amazon.com/images/I/81f-Z9LCa-L.AC.jpg
23225,24934,B07RC1MZNB,81GfJC5SG9L,TRAY,train,FALSE,Error?,,,,,,,10.25,11.5,13.75,,,,,,,,https://m.media-amazon.com/images/I/81GfJC5SG9L.AC.jpg
23226,24935,B08JHB79ZZ,81GfPEy66ZS,TRAY,train,FALSE,Error?,,,,,,,2.0,10.0,15.6,,,,,,,,https://m.media-amazon.com/images/I/81GfPEy66ZS.AC.jpg
23227,24936,B086372L8W,81jBFxDd3RS,TRAY,train,FALSE,Error?,,,,,,,1.6,12.0,17.5,,,,,,,,https://m.media-amazon.com/images/I/81jBFxDd3RS.AC.jpg
23228,24937,B07R4PD2R6,81o48gKQ6JL,TRAY,train,FALSE,Error?,,,,,,,14.5,11.5,13.75,,,,,,,,https://m.media-amazon.com/images/I/81o48gKQ6JL.AC.jpg
23229,24938,B07WMF23SY,81SOcyV3XgL,TRAY,train,FALSE,Error?,,,,,,,3.25,12.25,16.5,,,,,,,,https://m.media-amazon.com/images/I/81SOcyV3XgL.AC.jpg
23230,24939,B07JBJFHP7,81T8UOhH0JL,TRAY,train,other is not implemented,Error?,,34.0,34.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81T8UOhH0JL.AC.jpg
23231,24940,B07WC2WMTD,81txspyeUXL,TRAY,test,FALSE,Error?,,,,,,,12.5,8.0,11.5,,,,,,,,https://m.media-amazon.com/images/I/81txspyeUXL.AC.jpg
23232,24941,B073CJ6SBJ,81vgck4v8HL,TRAY,test,FALSE,Error?,,,,,,,,2.75,5.25,,,,,,,,https://m.media-amazon.com/images/I/81vgck4v8HL.AC.jpg
23233,24942,B07BQL6NX5,9190C2c1TjL,TRAY,test,FALSE,Error?,27.0,29.5,35.5,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/9190C2c1TjL.AC.jpg
23234,24943,B07JFQ43FV,91Bt4gWlpqL,TRAY,train,FALSE,Error?,,,,,,,2.0,11.75,17.75,,,,,,,,https://m.media-amazon.com/images/I/91Bt4gWlpqL.AC.jpg
23235,24944,B07BYB34Q2,91HB3VtYe5L,TRAY,test,FALSE,Error?,36.0,33.0,33.0,,,,14.2,13.0,13.0,,,,,,,,https://m.media-amazon.com/images/I/91HB3VtYe5L.AC.jpg
23236,24945,B07JGF2G2G,91l64ht9p5L,TRAY,test,FALSE,Error?,,,,,,,2.0,11.75,17.75,,,,,,,,https://m.media-amazon.com/images/I/91l64ht9p5L.AC.jpg
23237,24946,B08CD6H69Q,91LzRwAMK5L,TRAY,test,FALSE,Error?,,,,,,,2.0,12.0,17.75,,,,,,,,https://m.media-amazon.com/images/I/91LzRwAMK5L.AC.jpg
23238,24947,B0741XP8NL,91MmCVNe2wL,TRAY,train,FALSE,Error?,,,,,,,12.5,11.5,11.5,,,,,,,,https://m.media-amazon.com/images/I/91MmCVNe2wL.AC.jpg
23239,24948,B07BQL6NX5,91SEfhRi14L,TRAY,test,FALSE,Error?,4.0,26.0,34.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/91SEfhRi14L.AC.jpg
23240,24949,B07BYB34Q2,91yDbuPc1-L,TRAY,train,FALSE,Error?,36.0,33.0,33.0,,,,14.2,13.0,13.0,,,,,,,,https://m.media-amazon.com/images/I/91yDbuPc1-L.AC.jpg
23352,25086,B07MQT6CK2,41WZLZ0nLOL,UTILITY_CART_WAGON,train,FALSE,,,,,,,,13.0,15.25,,,,,,,,,https://m.media-amazon.com/images/I/41WZLZ0nLOL.AC.jpg
23353,25087,B0872Z72L3,514PTQxtBaL,UTILITY_CART_WAGON,train,FALSE,Error?,110.0,35.0,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/514PTQxtBaL.AC.jpg
23354,25088,B08MW9WVKB,41n2rK+hpDL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,12.9,12.2,,12.6,,,,,,,https://m.media-amazon.com/images/I/41n2rK+hpDL.AC.jpg
23355,25089,B084KW8688,51wclvFq6QL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,16.0,15.5,,17.0,,,,,,,https://m.media-amazon.com/images/I/51wclvFq6QL.AC.jpg
23356,25090,B077P1FHXV,51pgWn-cgdL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,19.5,18.0,,12.0,,,,,,,https://m.media-amazon.com/images/I/51pgWn-cgdL.AC.jpg
23357,25091,B07WC285LT,513huSyBtAL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,17.0,17.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/513huSyBtAL.AC.jpg
23358,25092,B08411Z84Q,51E93BSTdcL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,17.0,17.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/51E93BSTdcL.AC.jpg
23359,25093,B08411Z84Q,51cVL-KxisL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,17.0,17.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/51cVL-KxisL.AC.jpg
23360,25094,B08411ZXJ2,513AicbNc-L,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,17.0,17.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/513AicbNc-L.AC.jpg
23361,25095,B08411ZXJ2,51rB9xott8L,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,17.0,17.0,,16.0,,,,,,,https://m.media-amazon.com/images/I/51rB9xott8L.AC.jpg
23362,25096,B077TZCYVP,41Z1TNV2V6L,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,16.5,18.75,,15.75,,,,,,,https://m.media-amazon.com/images/I/41Z1TNV2V6L.AC.jpg
23363,25097,B00ISOM8TG,413utzgPWdL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,25.94,12.05,,14.25,,,,,,,https://m.media-amazon.com/images/I/413utzgPWdL.AC.jpg
23364,25098,B07X1NSL2B,51WuWqMgekL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,24.8,17.7,,10.2,,,,,,,https://m.media-amazon.com/images/I/51WuWqMgekL.AC.jpg
23365,25099,B07X8WZBFL,51t7AdKMTZL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,25.0,17.5,,10.5,,,,,,,https://m.media-amazon.com/images/I/51t7AdKMTZL.AC.jpg
23366,25100,B08YDFKMS3,41WTEytG36L,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,24.8,17.7,,10.6,,,,,,,https://m.media-amazon.com/images/I/41WTEytG36L.AC.jpg
23367,25101,B08D3FVLKY,51xZXknC-OL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,23.62,16.93,,14.17,,,,,,,https://m.media-amazon.com/images/I/51xZXknC-OL.AC.jpg
23368,25102,B08RJDZR34,41zb4ap-EiL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,27.95,12.4,,14.37,,,,,,,https://m.media-amazon.com/images/I/41zb4ap-EiL.AC.jpg
23369,25103,B087BH45RV,412d--xcEEL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,34.0,15.75,,5.1,,,,,,,https://m.media-amazon.com/images/I/412d--xcEEL.AC.jpg
23370,25104,B07WK393DZ,41bZo1zfoXL,UTILITY_CART_WAGON,train,FALSE,Error?,55.0,33.0,,23.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41bZo1zfoXL.AC.jpg
23371,25105,B075NTS1DL,51V3FEifGnL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,24.25,21.5,,12.0,,,,,,,https://m.media-amazon.com/images/I/51V3FEifGnL.AC.jpg
23372,25106,B075NTS1DL,518BPDqxuYL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,24.25,21.5,,12.0,,,,,,,https://m.media-amazon.com/images/I/518BPDqxuYL.AC.jpg
23373,25107,B07W6DCY4G,41g38ms61dL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,29.7,12.2,,16.1,,,,,,,https://m.media-amazon.com/images/I/41g38ms61dL.AC.jpg
23374,25108,B07R39RR1L,41wE8K7TC8L,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,29.9,17.3,,11.4,,,,,,,https://m.media-amazon.com/images/I/41wE8K7TC8L.AC.jpg
23375,25109,B07R284NW2,41U7CTBS+iL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,29.9,17.3,,11.4,,,,,,,https://m.media-amazon.com/images/I/41U7CTBS+iL.AC.jpg
23376,25110,B07XJXRJVX,41lDBoQfQTL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,29.9,17.3,,11.4,,,,,,,https://m.media-amazon.com/images/I/41lDBoQfQTL.AC.jpg
23377,25111,B07XQ46H1W,41Iyi2zxMpL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,29.9,17.3,,11.4,,,,,,,https://m.media-amazon.com/images/I/41Iyi2zxMpL.AC.jpg
23378,25112,B07YC6C326,41nVfuLw1YL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,30.0,17.3,,11.6,,,,,,,https://m.media-amazon.com/images/I/41nVfuLw1YL.AC.jpg
23379,25113,B004KXHT1G,51sVZniC6aL,UTILITY_CART_WAGON,test,FALSE,,80.0,35.0,,24.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51sVZniC6aL.AC.jpg
23380,25114,B01MQNAWYZ,51PaWTRq3DL,UTILITY_CART_WAGON,train,FALSE,,80.0,35.0,,24.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51PaWTRq3DL.AC.jpg
23381,25115,B071WM2X73,51Sueq1ONML,UTILITY_CART_WAGON,train,FALSE,Error?,80.0,35.0,,24.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/51Sueq1ONML.AC.jpg
23382,25116,B08B1JYWX1,41nQ11iU5GL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,27.83,17.5,,13.78,,,,,,,https://m.media-amazon.com/images/I/41nQ11iU5GL.AC.jpg
23383,25117,B08BHN1ZYX,4176NENPwlL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,27.83,17.5,,13.78,,,,,,,https://m.media-amazon.com/images/I/4176NENPwlL.AC.jpg
23384,25118,B07T641L11,41vVJH0P7SL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,28.9,16.9,,13.8,,,,,,,https://m.media-amazon.com/images/I/41vVJH0P7SL.AC.jpg
23385,25119,B081RN7VJC,41jBYiVHL3L,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,28.9,13.8,,16.9,,,,,,,https://m.media-amazon.com/images/I/41jBYiVHL3L.AC.jpg
23386,25120,B08DL51D4B,41zdw6P02pL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,30.3,17.7,,11.6,,,,,,,https://m.media-amazon.com/images/I/41zdw6P02pL.AC.jpg
23387,25121,B073R91RK4,51pNjsfW-oL,UTILITY_CART_WAGON,train,FALSE,,,,,,,,32.3,12.6,,14.8,,,,,,,https://m.media-amazon.com/images/I/51pNjsfW-oL.AC.jpg
23388,25122,B07QFP5G8G,31I5YzgwGaL,UTILITY_CART_WAGON,train,FALSE,,,,,,,,35.0,14.0,,11.0,,,,,,,https://m.media-amazon.com/images/I/31I5YzgwGaL.AC.jpg
23389,25123,B08F2N6JPN,41yTM34ByML,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,31.0,18.0,,11.0,,,,,,,https://m.media-amazon.com/images/I/41yTM34ByML.AC.jpg
23390,25124,B088QZNCHV,41d32J6wbrL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,29.9,16.53,,13.78,,,,,,,https://m.media-amazon.com/images/I/41d32J6wbrL.AC.jpg
23391,25125,B07XCC9ZRV,51-UToO50xL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,33.0,17.5,,10.2,,,,,,,https://m.media-amazon.com/images/I/51-UToO50xL.AC.jpg
23392,25126,B07TD2JTN3,41sq8fjyIbL,UTILITY_CART_WAGON,train,FALSE,,100.0,33.0,,28.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41sq8fjyIbL.AC.jpg
23393,25127,B08SWK5Y9T,51zYh5q6AHL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,33.5,13.8,,14.2,,,,,,,https://m.media-amazon.com/images/I/51zYh5q6AHL.AC.jpg
23394,25128,B08CSY3LP1,41RTH-fkfFL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,31.0,17.0,,14.0,,,,,,,https://m.media-amazon.com/images/I/41RTH-fkfFL.AC.jpg
23395,25129,B082W1JJZ1,41vvQDKr0DL,UTILITY_CART_WAGON,train,FALSE,Error?,89.0,40.0,,22.0,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41vvQDKr0DL.AC.jpg
23396,25130,B08BHZ77JC,41Cl2bAyXtL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,35.83,20.0,,7.1,,,,,,,https://m.media-amazon.com/images/I/41Cl2bAyXtL.AC.jpg
23397,25131,B08GS9T78W,51FVWzAf5VL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,33.8,16.5,,13.0,,,,,,,https://m.media-amazon.com/images/I/51FVWzAf5VL.AC.jpg
23398,25132,B08GS9SG25,415RqhnvIKL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/415RqhnvIKL.AC.jpg
23399,25133,B08GSBXQFW,41HSMmTQkUL,UTILITY_CART_WAGON,test,FALSE,,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41HSMmTQkUL.AC.jpg
23400,25134,B08GSHHRC5,41lRWdB2vLL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41lRWdB2vLL.AC.jpg
23401,25135,B08GRF7SPR,41ssbMMgD9L,UTILITY_CART_WAGON,train,FALSE,,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41ssbMMgD9L.AC.jpg
23402,25136,B08GRGPZX7,41uIj9tA2jL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41uIj9tA2jL.AC.jpg
23403,25137,B08GS8DX1Q,41HUsSBFxUL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41HUsSBFxUL.AC.jpg
23404,25138,B08GSBQJ7Y,41xH1FLTyfL,UTILITY_CART_WAGON,train,FALSE,,,,,,,,33.4,16.7,,14.0,,,,,,,https://m.media-amazon.com/images/I/41xH1FLTyfL.AC.jpg
23405,25139,B08TLR9RR4,41+sl24yqZL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,35.2,17.3,,11.8,,,,,,,https://m.media-amazon.com/images/I/41+sl24yqZL.AC.jpg
23406,25140,B08TLX8CC9,41toK1AcLkL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,35.2,17.3,,11.8,,,,,,,https://m.media-amazon.com/images/I/41toK1AcLkL.AC.jpg
23407,25141,B08TM8LS3M,41m6prioVvL,UTILITY_CART_WAGON,train,FALSE,Error?,,,,,,,35.2,17.3,,11.8,,,,,,,https://m.media-amazon.com/images/I/41m6prioVvL.AC.jpg
23408,25142,B08CN58NT8,41quew67uAL,UTILITY_CART_WAGON,test,FALSE,Error?,,,,,,,34.2,16.5,,13.7,,,,,,,https://m.media-amazon.com/images/I/41quew67uAL.AC.jpg
23409,25143,B089D9C9JT,41J6Lmvwt0L,UTILITY_CART_WAGON,train,FALSE,,,,,,,,34.2,16.5,,13.7,,,,,,,https://m.media-amazon.com/images/I/41J6Lmvwt0L.AC.jpg
23410,25144,B089DCSDFS,41uRQBonh2L,UTILITY_CART_WAGON,train,FALSE,,,,,,,,34.2,16.5,,13.7,,,,,,,https://m.media-amazon.com/images/I/41uRQBonh2L.AC.jpg
